"calendarSessionExternalId","courseSectionExternalId"
"SP2020","HIST186  PZ-01 SP2020"
"SP2021","HIST186B CM-01 SP2021"
"SP2020","HIST187  PZ-01 SP2020"
"SP2020","HIST189C PO-01 SP2020"
"SP2020","HIST189F PO-01 SP2020"
"SP2020","HIST189G PO-01 SP2020"
"FA2020","HIST190  PO-01 FA2020"
"SP2020","HIST191  PO-04 SP2020"
"SP2021","HIST191  PO-04 SP2021"
"SP2020","HIST192  PO-04 SP2020"
"SP2020","HIST192  PO-08 SP2020"
"SP2021","HIST192  PO-04 SP2021"
"SP2020","HIST192  SC-01 SP2020"
"SP2021","HIST192  SC-01 SP2021"
"SP2020","HIST193  PO-04 SP2020"
"SP2021","HIST193  PO-04 SP2021"
"FA2020","HIST197  CM-01 FA2020"
"FA2020","HIST197  PZ-01 FA2020"
"SP2020","HIST197D SC-01 SP2020"
"SU2020S5","HIST197D SC-01 SU2020S5"
"FA2020","HMSC138  SC-01 FA2020"
"SP2020","HMSC192  SC-01 SP2020"
"SP2020","HMSC192  SC-02 SP2020"
"SP2021","HMSC192  SC-01 SP2021"
"SP2020","HSA 010  HM-01 SP2020"
"SP2020","HSA 010  HM-02 SP2020"
"SP2020","HSA 010  HM-03 SP2020"
"SP2020","HSA 010  HM-04 SP2020"
"SP2020","HSA 010  HM-05 SP2020"
"SP2020","HSA 010  HM-06 SP2020"
"SP2020","HSA 010  HM-07 SP2020"
"SP2020","HSA 010  HM-08 SP2020"
"SP2020","HSA 010  HM-08 SP2020"
"SP2020","HSA 010  HM-09 SP2020"
"SP2020","HSA 010  HM-10 SP2020"
"SP2020","HSA 010  HM-11 SP2020"
"SP2020","HSA 010  HM-12 SP2020"
"SP2020","HSA 010  HM-13 SP2020"
"SP2020","HSA 010  HM-14 SP2020"
"SP2020","HSA 010  HM-15 SP2020"
"SP2021","HSA 010  HM-01 SP2021"
"SP2021","HSA 010  HM-02 SP2021"
"SP2021","HSA 010  HM-03 SP2021"
"SP2021","HSA 010  HM-04 SP2021"
"SP2021","HSA 010  HM-05 SP2021"
"SP2021","HSA 010  HM-06 SP2021"
"SP2021","HSA 010  HM-07 SP2021"
"SP2021","HSA 010  HM-08 SP2021"
"SP2021","HSA 010  HM-09 SP2021"
"SP2021","HSA 010  HM-10 SP2021"
"SP2021","HSA 010  HM-11 SP2021"
"SP2021","HSA 010  HM-12 SP2021"
"SP2021","HSA 010  HM-13 SP2021"
"SP2021","HSA 010  HM-14 SP2021"
"SP2021","HSA 010  HM-15 SP2021"
"SP2020","HUM 195J SC-01 SP2020"
"SP2021","HUM 195J SC-01 SP2021"
"SP2020","HUM 196  PO-01 SP2020"
"FA2020","HUM 196  PO-01 FA2020"
"SP2021","HUM 196  PO-01 SP2021"
"FA2020","ID  001  PO-01 FA2020"
"FA2020","ID  001  PO-02 FA2020"
"FA2020","ID  001  PO-03 FA2020"
"FA2020","ID  001  PO-04 FA2020"
"FA2020","ID  001  PO-05 FA2020"
"FA2020","ID  001  PO-06 FA2020"
"FA2020","ID  001  PO-07 FA2020"
"FA2020","ID  001  PO-08 FA2020"
"FA2020","ID  001  PO-09 FA2020"
"FA2020","ID  001  PO-09 FA2020"
"FA2020","ID  001  PO-10 FA2020"
"FA2020","ID  001  PO-11 FA2020"
"FA2020","ID  001  PO-12 FA2020"
"FA2020","ID  001  PO-13 FA2020"
"FA2020","ID  001  PO-14 FA2020"
"FA2020","ID  001  PO-15 FA2020"
"FA2020","ID  001  PO-16 FA2020"
"FA2020","ID  001  PO-17 FA2020"
"FA2020","ID  001  PO-18 FA2020"
"FA2020","ID  001  PO-19 FA2020"
"FA2020","ID  001  PO-20 FA2020"
"FA2020","ID  001  PO-21 FA2020"
"FA2020","ID  001  PO-22 FA2020"
"FA2020","ID  001  PO-23 FA2020"
"FA2020","ID  001  PO-24 FA2020"
"FA2020","ID  001  PO-25 FA2020"
"FA2020","ID  001  PO-26 FA2020"
"FA2020","ID  001  PO-27 FA2020"
"FA2020","ID  001  PO-28 FA2020"
"FA2020","ID  001  PO-29 FA2020"
"FA2020","ID  001  PO-29 FA2020"
"FA2020","ID  001  PO-30 FA2020"
"SP2021","ID  011  PO-01 SP2021"
"SP2021","ID  011  PO-01 SP2021"
"SP2021","ID  022  PO-01 SP2021"
"SP2021","ID  022  PO-01 SP2021"
"SP2020","ID  048  HM-01 SP2020"
"FA2020","ID  048  HM-01 FA2020"
"SP2021","ID  048  HM-01 SP2021"
"FA2020","ID  049B HM-01 FA2020"
"SP2020","ID  080  CM-01 SP2020"
"FA2020","ID  080  CM-01 FA2020"
"SP2021","ID  080  CM-01 SP2021"
"SP2020","ID  100  SC-01 SP2020"
"FA2020","ID  100  SC-02 FA2020"
"FA2020","ID  130  CM-01 FA2020"
"FA2020","ID  150  JT-01 FA2020"
"FA2020","ID  150B CM-01 FA2020"
"SP2021","ID  150B CM-01 SP2021"
"SP2021","ID  176  PO-01 SP2021"
"SP2021","ID  176  PO-01 SP2021"
"SP2021","ID  176  PO-01 SP2021"
"SP2021","ID  177  PO-01 SP2021"
"SP2021","ID  177  PO-01 SP2021"
"SP2021","ID  178  PO-01 SP2021"
"SP2021","ID  178  PO-01 SP2021"
"SP2021","ID  179  PO-01 SP2021"
"SP2021","ID  179  PO-01 SP2021"
"SP2021","ID  180  PO-01 SP2021"
"SP2021","ID  180  PO-01 SP2021"
"SP2021","ID  180  PO-01 SP2021"
"SP2021","ID  181  PO-01 SP2021"
"SP2021","ID  181  PO-01 SP2021"
"SP2021","ID  182  PO-01 SP2021"
"SP2021","ID  182  PO-01 SP2021"
"SP2021","ID  183  PO-01 SP2021"
"SP2021","ID  183  PO-01 SP2021"
"SP2021","ID  184  PO-01 SP2021"
"SP2021","ID  184  PO-01 SP2021"
"SP2021","ID  185  PO-01 SP2021"
"SP2021","ID  185  PO-01 SP2021"
"SP2021","ID  186  PO-01 SP2021"
"SP2021","ID  186  PO-01 SP2021"
"SP2021","ID  187  PO-01 SP2021"
"SP2021","ID  187  PO-01 SP2021"
"SP2021","ID  188  PO-01 SP2021"
"SP2021","ID  188  PO-01 SP2021"
"SP2021","ID  189  PO-01 SP2021"
"SP2021","ID  189  PO-01 SP2021"
"SP2020","ID  191  SC-01 SP2020"
"SP2020","ID  191D SC-01 SP2020"
"SP2020","ID  191D SC-04 SP2020"
"SP2020","ID  191D SC-05 SP2020"
"SP2020","ID  191D SC-06 SP2020"
"SP2020","ID  191D SC-07 SP2020"
"SP2020","ID  191D SC-08 SP2020"
"SP2020","ID  191D SC-10 SP2020"
"SP2020","ID  191D SC-11 SP2020"
"SP2020","ID  191D SC-12 SP2020"
"SP2020","ID  191D SC-13 SP2020"
"SP2020","ID  191D SC-14 SP2020"
"SP2020","ID  191D SC-15 SP2020"
"SP2020","ID  191D SC-16 SP2020"
"FA2020","ID  191D SC-14 FA2020"
"FA2020","ID  191D SC-15 FA2020"
"FA2020","ID  191D SC-16 FA2020"
"FA2020","ID  191D SC-18 FA2020"
"FA2020","ID  199P1PO-01 FA2020"
"SP2020","ID  199P2PO-01 SP2020"
"SP2021","ID  199P2PO-01 SP2021"
"SP2020","ID  199P3PO-01 SP2020"
"FA2020","ID  199P3PO-01 FA2020"
"SP2021","ID  199P4PO-01 SP2021"
"SP2021","ID  199S1PO-01 SP2021"
"SP2020","ID  199S2PO-01 SP2020"
"SP2020","ID  199S3PO-01 SP2020"
"FA2020","ID  199S3PO-01 FA2020"
"FA2020","ID  199S4PO-01 FA2020"
"SP2021","ID  199S4PO-01 SP2021"
"FA2020","ID  200  SC-01 FA2020"
"SP2020","IIS 060  PZ-01 SP2020"
"SP2020","IIS 085  PZ-01 SP2020"
"SP2020","IIS 095  PZ-01 SP2020"
"SP2020","IIS 101  PZ-01 SP2020"
"SP2020","IIS 122  PZ-01 SP2020"
"SP2020","IIS 190  PZ-01 SP2020"
"SP2020","IR  100  PO-01 SP2020"
"FA2020","IR  100  PO-02 FA2020"
"SP2020","IR  101  PO-01 SP2020"
"SP2020","IR  118  PO-01 SP2020"
"SP2021","IR  118  PO-01 SP2021"
"FA2020","IR  190  PO-01 FA2020"
"SP2021","IR  190  PO-01 SP2021"
"SP2020","IR  191  PO-04 SP2020"
"SP2020","IR  191  PO-08 SP2020"
"FA2020","IR  191  PO-04 FA2020"
"SP2021","IR  191  PO-04 SP2021"
"SP2020","ITAL001  SC-01 SP2020"
"SP2020","ITAL001  SC-01 SP2020"
"FA2020","ITAL001  SC-01 FA2020"
"FA2020","ITAL001  SC-01 FA2020"
"FA2020","ITAL001  SC-02 FA2020"
"FA2020","ITAL001  SC-02 FA2020"
"SP2021","ITAL001  SC-01 SP2021"
"SP2021","ITAL001  SC-01 SP2021"
"SP2020","ITAL002  SC-01 SP2020"
"SP2020","ITAL002  SC-01 SP2020"
"SP2020","ITAL002  SC-01 SP2020"
"SP2020","ITAL002  SC-02 SP2020"
"SP2020","ITAL002  SC-02 SP2020"
"SP2020","ITAL002  SC-02 SP2020"
"FA2020","ITAL002  SC-01 FA2020"
"FA2020","ITAL002  SC-01 FA2020"
"SP2021","ITAL002  SC-01 SP2021"
"SP2021","ITAL002  SC-01 SP2021"
"SP2021","ITAL002  SC-02 SP2021"
"SP2021","ITAL002  SC-02 SP2021"
"SP2020","ITAL033  SC-01 SP2020"
"FA2020","ITAL033  SC-01 FA2020"
"SP2021","ITAL033  SC-01 SP2021"
"SP2020","ITAL044  SC-01 SP2020"
"SP2021","ITAL044  SC-01 SP2021"
"SP2021","ITAL121  SC-01 SP2021"
"SP2020","ITAL124  SC-01 SP2020"
"FA2020","ITAL145  SC-01 FA2020"
"SP2020","ITAL191  SC-01 SP2020"
"SP2020","ITAL191  SC-02 SP2020"
"SP2021","ITAL191  SC-01 SP2021"
"FA2020","JAPN001A PO-01 FA2020"
"FA2020","JAPN001A PO-01 FA2020"
"FA2020","JAPN001A PO-02 FA2020"
"FA2020","JAPN001A PO-02 FA2020"
"FA2020","JAPN001A PO-03 FA2020"
"FA2020","JAPN001A PO-03 FA2020"
"FA2020","JAPN001A PO-04 FA2020"
"FA2020","JAPN001A PO-04 FA2020"
"SP2020","JAPN001B PO-01 SP2020"
"SP2020","JAPN001B PO-01 SP2020"
"SP2020","JAPN001B PO-02 SP2020"
"SP2020","JAPN001B PO-02 SP2020"
"SP2020","JAPN001B PO-03 SP2020"
"SP2020","JAPN001B PO-03 SP2020"
"SP2021","JAPN001B PO-01 SP2021"
"SP2021","JAPN001B PO-01 SP2021"
"SP2021","JAPN001B PO-02 SP2021"
"SP2021","JAPN001B PO-02 SP2021"
"SP2021","JAPN001B PO-02 SP2021"
"SP2021","JAPN001B PO-02 SP2021"
"SP2021","JAPN001B PO-03 SP2021"
"SP2021","JAPN001B PO-03 SP2021"
"SP2021","JAPN001B PO-04 SP2021"
"SP2021","JAPN001B PO-04 SP2021"
"SP2021","JAPN001B PO-04 SP2021"
"SP2020","JAPN011  PO-01 SP2020"
"FA2020","JAPN011  PO-01 FA2020"
"SP2021","JAPN011  PO-01 SP2021"
"FA2020","JAPN012A PO-01 FA2020"
"SP2020","JAPN012B PO-01 SP2020"
"SP2021","JAPN012B PO-01 SP2021"
"SP2020","JAPN013  PO-01 SP2020"
"FA2020","JAPN013  PO-01 FA2020"
"SP2021","JAPN013  PO-01 SP2021"
"FA2020","JAPN014A PO-01 FA2020"
"SP2020","JAPN014B PO-01 SP2020"
"SP2021","JAPN014B PO-01 SP2021"
"FA2020","JAPN051A PO-01 FA2020"
"FA2020","JAPN051A PO-01 FA2020"
"FA2020","JAPN051A PO-02 FA2020"
"FA2020","JAPN051A PO-02 FA2020"
"SP2020","JAPN051B PO-01 SP2020"
"SP2020","JAPN051B PO-01 SP2020"
"SP2021","JAPN051B PO-01 SP2021"
"SP2021","JAPN051B PO-01 SP2021"
"SP2021","JAPN051B PO-02 SP2021"
"SP2021","JAPN051B PO-02 SP2021"
"FA2020","JAPN111A PO-01 FA2020"
"FA2020","JAPN111A PO-01 FA2020"
"FA2020","JAPN111A PO-01 FA2020"
"FA2020","JAPN111A PO-01 FA2020"
"SP2020","JAPN111B PO-01 SP2020"
"SP2021","JAPN111B PO-01 SP2021"
"SP2021","JAPN111B PO-01 SP2021"
"SP2021","JAPN131  PO-01 SP2021"
"SP2020","JAPN191H PO-04 SP2020"
"FA2020","JAPN191H PO-04 FA2020"
"SP2021","JAPN191H PO-04 SP2021"
"SP2020","JAPN192  PO-04 SP2020"
"FA2020","JAPN192  PO-04 FA2020"
"SP2021","JAPN192  PO-04 SP2021"
"SP2020","JPNT156  PO-01 SP2020"
"SP2020","JPNT171  PO-01 SP2020"
"SP2021","JPNT175  PO-01 SP2021"
"FA2020","JPNT176  PO-01 FA2020"
"FA2020","JPNT176  PO-01 FA2020"
"SP2021","JPNT179  PO-01 SP2021"
"SP2021","JPNT179  PO-01 SP2021"
"FA2020","KORE001  CM-01 FA2020"
"FA2020","KORE001  CM-02 FA2020"
"FA2020","KORE001  CM-03 FA2020"
"SP2020","KORE002  CM-01 SP2020"
"SP2020","KORE002  CM-02 SP2020"
"SP2021","KORE002  CM-01 SP2021"
"SP2021","KORE002  CM-02 SP2021"
"SP2021","KORE002  CM-03 SP2021"
"FA2020","KORE033  CM-01 FA2020"
"FA2020","KORE033  CM-01 FA2020"
"FA2020","KORE033  CM-02 FA2020"
"FA2020","KORE033  CM-02 FA2020"
"SP2020","KORE044  CM-01 SP2020"
"SP2021","KORE044  CM-01 SP2021"
"FA2020","KORE090  CM-01 FA2020"
"FA2020","KORE090  CM-01 FA2020"
"SP2020","KORE100  CM-01 SP2020"
"SP2020","KRNT130  CM-01 SP2020"
"SP2021","KRNT130  CM-01 SP2021"
"SP2020","LAMS191  PO-04 SP2020"
"SP2021","LAMS191  PO-04 SP2021"
"FA2020","LAST190  PO-01 FA2020"
"FA2020","LAST190  PO-01 FA2020"
"SP2020","LAST191  PO-04 SP2020"
"SP2020","LAST191  SC-01 SP2020"
"SP2020","LAST191  SC-02 SP2020"
"SP2021","LAST191  SC-01 SP2021"
"SP2020","LAST193  PO-04 SP2020"
"SP2020","LAST199  SC-01 SP2020"
"SP2020","LATN002  SC-01 SP2020"
"SP2020","LATN022  PO-01 SP2020"
"SP2020","LATN022  PO-01 SP2020"
"FA2020","LATN022  PO-01 FA2020"
"FA2020","LATN022  PO-01 FA2020"
"SP2021","LATN022  PO-01 SP2021"
"SP2021","LATN022  PO-01 SP2021"
"SP2021","LATN022  PO-01 SP2021"
"SP2020","LATN033  PO-01 SP2020"
"FA2020","LATN033  PO-01 FA2020"
"SP2021","LATN033  PO-01 SP2021"
"SP2020","LATN044  SC-01 SP2020"
"FA2020","LATN044  SC-01 FA2020"
"SP2021","LATN044  SC-01 SP2021"
"SP2020","LATN057  SC-01 SP2020"
"FA2020","LATN057  SC-01 FA2020"
"FA2020","LATN103  PO-01 FA2020"
"SP2021","LATN103  PO-01 SP2021"
"SP2020","LEAD010  CM-01 SP2020"
"SP2020","LEAD010  CM-02 SP2020"
"FA2020","LEAD010  CM-01 FA2020"
"SP2021","LEAD010  CM-01 SP2021"
"FA2020","LEAD041  CM-01 FA2020"
"SP2021","LEAD041  CM-01 SP2021"
"SP2020","LEAD142  CM-01 SP2020"
"SP2021","LEAD142  CM-01 SP2021"
"SP2021","LEAD142  CM-02 SP2021"
"SP2020","LEAD151  HM-01 SP2020"
"SP2020","LEAD151  HM-02 SP2020"
"FA2020","LEAD151  HM-01 FA2020"
"FA2020","LEAD151  HM-01 FA2020"
"SP2021","LEAD151  HM-01 SP2021"
"SP2021","LEAD151  HM-01 SP2021"
"FA2020","LEAD179D HM-01 FA2020"
"SP2021","LEAD179D HM-01 SP2021"
"SP2021","LEAD179D HM-01 SP2021"
"SP2021","LEAD179D HM-02 SP2021"
"SP2021","LEAD179D HM-02 SP2021"
"SP2021","LEAD179D HM-03 SP2021"
"SP2021","LEAD179D HM-03 SP2021"
"SP2020","LGCS010  PO-01 SP2020"
"SP2020","LGCS010  PO-02 SP2020"
"SP2020","LGCS010  PO-03 SP2020"
"FA2020","LGCS010  PO-01 FA2020"
"FA2020","LGCS010  PO-02 FA2020"
"SP2021","LGCS010  PO-01 SP2021"
"SP2021","LGCS010  PO-02 SP2021"
"SP2020","LGCS011  PO-01 SP2020"
"SP2020","LGCS011  PO-02 SP2020"
"FA2020","LGCS011  PO-01 FA2020"
"FA2020","LGCS011  PO-02 FA2020"
"FA2020","LGCS011  PO-03 FA2020"
"SP2021","LGCS011  PO-01 SP2021"
"SP2021","LGCS011  PO-02 SP2021"
"FA2020","LGCS104  PO-01 FA2020"
"SP2020","LGCS108  PO-01 SP2020"
"FA2020","LGCS108  PO-01 FA2020"
"SP2021","LGCS108  PO-01 SP2021"
"SP2021","LGCS110  PZ-01 SP2021"
"SP2020","LGCS112  PO-01 SP2020"
"SP2021","LGCS112  PO-01 SP2021"
"FA2020","LGCS112  PZ-01 FA2020"
"SP2021","LGCS118  PO-01 SP2021"
"SP2021","LGCS119  PO-01 SP2021"
"SP2021","LGCS120  PO-01 SP2021"
"SP2020","LGCS121  PO-01 SP2020"
"FA2020","LGCS121  PO-01 FA2020"
"FA2020","LGCS124  PO-01 FA2020"
"FA2020","LGCS124  PO-01 FA2020"
"SP2020","LGCS125  PO-01 SP2020"
"SP2020","LGCS125  PO-01 SP2020"
"SP2020","LGCS130  PO-01 SP2020"
"SP2021","LGCS130  PO-01 SP2021"
"FA2020","LGCS135  PO-01 FA2020"
"FA2020","LGCS135  PO-01 FA2020"
"SP2021","LGCS166  PZ-01 SP2021"
"SP2020","LGCS181  PO-01 SP2020"
"FA2020","LGCS183  PO-01 FA2020"
"SP2021","LGCS184  PO-01 SP2021"
"SP2020","LGCS185  PO-01 SP2020"
"FA2020","LGCS185  PO-01 FA2020"
"SP2021","LGCS185  PO-01 SP2021"
"FA2020","LGCS190  PO-01 FA2020"
"FA2020","LGCS190  PO-01 FA2020"
"SP2020","LGCS191  PO-04 SP2020"
"SP2020","LGCS191  PO-08 SP2020"
"SP2020","LGCS191  PO-12 SP2020"
"SP2020","LGCS191  PO-16 SP2020"
"SP2020","LGCS191  PO-18 SP2020"
"SP2020","LGCS191  PO-20 SP2020"
"SP2020","LGCS191  PO-24 SP2020"
"SP2020","LGCS191  PO-28 SP2020"
"SP2020","LGCS191  PO-32 SP2020"
"SP2020","LGCS191  PO-36 SP2020"
"SP2020","LGCS191  PO-40 SP2020"
"SP2020","LGCS191  PO-44 SP2020"
"SP2020","LGCS191  PO-48 SP2020"
"SP2020","LGCS191  PO-50 SP2020"
"SP2020","LGCS191  PO-52 SP2020"
"SP2020","LGCS191  PO-56 SP2020"
"FA2020","LGCS191  PO-04 FA2020"
"FA2020","LGCS191  PO-06 FA2020"
"FA2020","LGCS191  PO-08 FA2020"
"FA2020","LGCS191  PO-12 FA2020"
"FA2020","LGCS191  PO-14 FA2020"
"FA2020","LGCS191  PO-16 FA2020"
"FA2020","LGCS191  PO-20 FA2020"
"FA2020","LGCS191  PO-24 FA2020"
"FA2020","LGCS191  PO-32 FA2020"
"FA2020","LGCS191  PO-34 FA2020"
"FA2020","LGCS191  PO-36 FA2020"
"FA2020","LGCS191  PO-40 FA2020"
"FA2020","LGCS191  PO-44 FA2020"
"SP2021","LGCS191  PO-04 SP2021"
"SP2021","LGCS191  PO-08 SP2021"
"SP2021","LGCS191  PO-12 SP2021"
"SP2021","LGCS191  PO-16 SP2021"
"SP2021","LGCS191  PO-20 SP2021"
"SP2021","LGCS191  PO-24 SP2021"
"SP2021","LGCS191  PO-28 SP2021"
"SP2021","LGCS191  PO-32 SP2021"
"SP2021","LGCS191  PO-36 SP2021"
"SP2021","LGCS191  PO-40 SP2021"
"SP2021","LGCS191  PO-44 SP2021"
"SP2021","LGCS191  PO-48 SP2021"
"SP2021","LGCS191  PO-52 SP2021"
"SP2020","LGCS193  PO-04 SP2020"
"SI2020","LGCS198  SC-01 SI2020"
"SP2020","LGST191  SC-01 SP2020"
"SP2020","LGST191  SC-02 SP2020"
"SP2020","LGST191  SC-03 SP2020"
"SP2020","LGST191  SC-04 SP2020"
"SP2020","LGST191  SC-05 SP2020"
"FA2020","LGST191  SC-01 FA2020"
"SP2021","LGST191  SC-01 SP2021"
"SI2020","LGST198  SC-01 SI2020"
"FA2020","LGST199  SC-01 FA2020"
"SU2020S1","LING020  PZ-01 SU2020S1"
"SU2020S1","LING020  PZ-01 SU2020S1"
"SP2020","LIT 030  CM-01 SP2020"
"SP2020","LIT 030  CM-01 SP2020"
"FA2020","LIT 031  CM-01 FA2020"
"SP2021","LIT 034  CM-01 SP2021"
"SP2020","LIT 035  HM-01 SP2020"
"FA2020","LIT 035  HM-01 FA2020"
"SP2021","LIT 035  HM-01 SP2021"
"FA2020","LIT 037  CM-01 FA2020"
"FA2020","LIT 037  CM-02 FA2020"
"FA2020","LIT 057  CM-01 FA2020"
"SP2020","LIT 058  CM-01 SP2020"
"SP2021","LIT 058  CM-01 SP2021"
"FA2020","LIT 060  CM-01 FA2020"
"SP2021","LIT 061  CM-01 SP2021"
"SP2021","LIT 063  CM-01 SP2021"
"FA2020","LIT 066  CM-01 FA2020"
"SP2020","LIT 067  CM-01 SP2020"
"SP2021","LIT 068  CM-01 SP2021"
"SP2021","LIT 068  CM-02 SP2021"
"SP2020","LIT 081  CM-01 SP2020"
"SP2021","LIT 084  CM-01 SP2021"
"FA2020","LIT 090  CM-01 FA2020"
"SP2021","LIT 099  CM-01 SP2021"
"FA2020","LIT 099  JT-01 FA2020"
"SP2020","LIT 099A CM-01 SP2020"
"FA2020","LIT 099A CM-01 FA2020"
"FA2020","LIT 099A CM-02 FA2020"
"SP2021","LIT 099A CM-01 SP2021"
"SP2020","LIT 099C CM-01 SP2020"
"SP2020","LIT 099E CM-01 SP2020"
"SP2020","LIT 099IOCM-01 SP2020"
"FA2020","LIT 099IOCM-01 FA2020"
"SP2021","LIT 099IOCM-01 SP2021"
"FA2020","LIT 100  CM-01 FA2020"
"SP2020","LIT 102  CM-01 SP2020"
"SP2021","LIT 103  CM-01 SP2021"
"SP2020","LIT 110  HM-01 SP2020"
"SP2020","LIT 111  CM-01 SP2020"
"FA2020","LIT 112  HM-01 FA2020"
"SP2021","LIT 112  HM-01 SP2021"
"FA2020","LIT 117A HM-01 FA2020"
"FA2020","LIT 117A HM-01 FA2020"
"FA2020","LIT 117B HM-01 FA2020"
"SP2021","LIT 119  CM-01 SP2021"
"SP2020","LIT 124  CM-01 SP2020"
"FA2020","LIT 130  CM-01 FA2020"
"SP2021","LIT 130  CM-01 SP2021"
"SP2020","LIT 134  CM-01 SP2020"
"SP2020","LIT 134  CM-01 SP2020"
"SP2021","LIT 134  CM-01 SP2021"
"FA2020","LIT 135  CM-01 FA2020"
"FA2020","LIT 136  CM-01 FA2020"
"FA2020","LIT 138  CM-01 FA2020"
"SP2020","LIT 141  HM-01 SP2020"
"SP2021","LIT 141  HM-01 SP2021"
"FA2020","LIT 144  HM-01 FA2020"
"SP2021","LIT 152  CM-01 SP2021"
"FA2020","LIT 162  AF-01 FA2020"
"SP2020","LIT 165  AF-01 SP2020"
"SP2021","LIT 165  AF-01 SP2021"
"SP2020","LIT 179ADHM-01 SP2020"
"SP2020","LIT 179ADHM-01 SP2020"
"FA2020","LIT 179V HM-01 FA2020"
"FA2020","LIT 179Y HM-01 FA2020"
"SP2021","LIT 181  CM-01 SP2021"
"SP2020","LIT 182  CM-01 SP2020"
"SP2020","LIT 183  CM-01 SP2020"
"SP2021","LIT 183  CM-01 SP2021"
"SP2020","LIT 185  CM-01 SP2020"
"SP2021","LIT 185  CM-01 SP2021"
"SP2020","MATH001  PO-01 SP2020"
"SP2020","MATH001  PO-01 SP2020"
"SP2021","MATH008  PZ-01 SP2021"
"FA2020","MATH010D PZ-01 FA2020"
"SP2020","MATH010W PZ-01 SP2020"
"SU2020S2","MATH019  HM-01 SU2020S2"
"FA2020","MATH019  HM-01 FA2020"
"SP2020","MATH022  SC-01 SP2020"
"FA2020","MATH023  SC-01 FA2020"
"SP2020","MATH030  CM-01 SP2020"
"SP2020","MATH030  CM-02 SP2020"
"SP2020","MATH030  CM-03 SP2020"
"SP2020","MATH030  CM-04 SP2020"
"FA2020","MATH030  CM-01 FA2020"
"FA2020","MATH030  CM-02 FA2020"
"FA2020","MATH030  CM-03 FA2020"
"FA2020","MATH030  CM-04 FA2020"
"FA2020","MATH030  CM-05 FA2020"
"SP2021","MATH030  CM-01 SP2021"
"SP2021","MATH030  CM-02 SP2021"
"SP2021","MATH030  CM-03 SP2021"
"SP2020","MATH030  PO-01 SP2020"
"SP2020","MATH030  PO-01 SP2020"
"FA2020","MATH030  PO-01 FA2020"
"FA2020","MATH030  PO-01 FA2020"
"FA2020","MATH030  PO-02 FA2020"
"FA2020","MATH030  PO-02 FA2020"
"SP2021","MATH030  PO-01 SP2021"
"SP2021","MATH030  PO-01 SP2021"
"SP2021","MATH030  PO-01 SP2021"
"SP2021","MATH030  PO-02 SP2021"
"SP2021","MATH030  PO-02 SP2021"
"SP2020","MATH030  PZ-01 SP2020"
"FA2020","MATH030  PZ-01 FA2020"
"SP2021","MATH030  PZ-01 SP2021"
"SP2020","MATH030  SC-01 SP2020"
"FA2020","MATH030  SC-01 FA2020"
"FA2020","MATH030  SC-02 FA2020"
"SP2021","MATH030  SC-01 SP2021"
"FA2020","MATH030P PZ-01 FA2020"
"FA2020","MATH030P PZ-01 FA2020"
"SP2020","MATH031  CM-01 SP2020"
"FA2020","MATH031  CM-01 FA2020"
"FA2020","MATH031  CM-02 FA2020"
"FA2020","MATH031  CM-03 FA2020"
"SP2021","MATH031  CM-01 SP2021"
"SP2020","MATH031  PO-01 SP2020"
"SP2020","MATH031  PO-01 SP2020"
"FA2020","MATH031  PO-01 FA2020"
"FA2020","MATH031  PO-01 FA2020"
"FA2020","MATH031  PO-02 FA2020"
"FA2020","MATH031  PO-02 FA2020"
"SP2021","MATH031  PO-01 SP2021"
"SP2021","MATH031  PO-01 SP2021"
"SP2020","MATH031  PZ-01 SP2020"
"FA2020","MATH031  PZ-01 FA2020"
"SP2021","MATH031  PZ-01 SP2021"
"SP2020","MATH031  SC-01 SP2020"
"FA2020","MATH031  SC-01 FA2020"
"SP2021","MATH031  SC-01 SP2021"
"SP2021","MATH031A CM-01 SP2021"
"FA2020","MATH031H PO-01 FA2020"
"FA2020","MATH031H PO-01 FA2020"
"SP2021","MATH031H PO-01 SP2021"
"SP2021","MATH031H PO-01 SP2021"
"SP2021","MATH031H PO-01 SP2021"
"FA2020","MATH031S PO-01 FA2020"
"FA2020","MATH031S PO-01 FA2020"
"SP2020","MATH032  CM-01 SP2020"
"FA2020","MATH032  CM-01 FA2020"
"SP2021","MATH032  CM-01 SP2021"
"SP2021","MATH032  CM-02 SP2021"
"SP2020","MATH032  PO-01 SP2020"
"SP2020","MATH032  PO-01 SP2020"
"SP2020","MATH032  PO-02 SP2020"
"SP2020","MATH032  PO-02 SP2020"
"FA2020","MATH032  PO-01 FA2020"
"FA2020","MATH032  PO-01 FA2020"
"FA2020","MATH032  PO-02 FA2020"
"FA2020","MATH032  PO-02 FA2020"
"SP2021","MATH032  PO-01 SP2021"
"SP2021","MATH032  PO-01 SP2021"
"SP2021","MATH032  PO-02 SP2021"
"SP2021","MATH032  PO-02 SP2021"
"SP2020","MATH032  PZ-01 SP2020"
"FA2020","MATH032  PZ-01 FA2020"
"SP2020","MATH032  SC-01 SP2020"
"FA2020","MATH032  SC-01 FA2020"
"SP2021","MATH032  SC-01 SP2021"
"FA2020","MATH032H CM-01 FA2020"
"SP2020","MATH032S PO-01 SP2020"
"SP2020","MATH032S PO-01 SP2020"
"SP2021","MATH032S PO-01 SP2021"
