"courseSectionExternalId","staffExternalId"
"ENGR131  HM-01 FA2020","40043284"
"ENGR182  HM-01 SP2020","40160594"
"ENGR185A HM-01 FA2020F2","40005500"
"ENGR185B HM-01 SP2021P1","40005500"
"ENGR190AYHM-01 FA2021","40118595"
"ENGR231  HM-01 SP2020","40118595"
"FGSS188E SC-01 FA2021","20252263"
"FGSS191  SC-03 SP2020","20222651"
"FHS 010  CM-04 FA2020","30153492"
"FHS 010  CM-09 FA2020","30338543"
"FHS 010  CM-04 SP2021","30337784"
"FREN002  PO-01 SP2020","10361272"
"FREN044  PO-02 SP2020","10037773"
"FREN191  PO-04 SP2020","10000046"
"FREN191  PO-08 FA2020","10196661"
"FREN191  PO-12 FA2021","10037773"
"FREN191  SC-02 SP2020","20260892"
"FREN193  PO-04 SP2020","10196661"
"FS  011  PZ-01 FA2020","50435234"
"FWS 010  CM-04 SP2020","30313443"
"FWS 010  CM-09 SP2020","30274755"
"FWS 010  CM-11 SP2020","30360185"
"FWS 010  CM-08 SP2021","30366867"
"FWS 010  CM-09 SP2021","30274755"
"FWS 010  CM-10 SP2021","30274755"
"FWS 010  CM-12 FA2021","30274755"
"GEOL125  PO-01 SP2020","10361492"
"GEOL181  PO-01 SP2020","10180209"
"GERM001  SC-01 FA2020","20042169"
"GERM002  SC-01 SP2020","20042169"
"GERM010  PO-01 SP2021","10141237"
"GERM033  SC-01 FA2020","20222669"
"GOVT020  CM-11 FA2020","30291353"
"GOVT020  CM-02 SP2021","30291353"
"GOVT050  CM-01 SP2020","30156241"
"GOVT070  CM-02 FA2020","30346099"
"GOVT070  PZ-01 SU2020S2","50435037"
"GOVT119  CM-01 FA2020","30029485"
"GOVT119  CM-01 FA2021","30029485"
"GOVT137B CM-03 FA2020","30225451"
"GOVT141  CM-01 FA2020","30337788"
"GOVT142  CM-01 FA2021","30360182"
"GOVT145E CM-01 SP2020","30200474"
"GOVT147  CM-01 FA2021","30367765"
"GOVT149  CM-02 SP2021","30346099"
"GOVT156E CM-01 SP2021","30200474"
"GREK022  PO-01 FA2021","10254425"
"GWS 026  PO-01 SP2020","10361439"
"GWS 070  PO-01 FA2021","10361439"
"GWS 142  PO-01 SP2020","10361442"
"GWS 162  PO-01 SP2020","10354740"
"GWS 190  PO-01 FA2020","10018364"
"GWS 191  PO-12 SP2020","10120171"
"HIST034  CH-01 FA2021","10042864"
"HIST037  PZ-01 SU2020S1","50010720"
"HIST037  PZ-01 SU2021Z1","50010739"
"HIST041  AF-01 SP2020","10361342"
"HIST043  PO-01 SP2021","10138450"
"HIST050A AF-01 FA2020","20042127"
"HIST050B AF-01 SP2021","20042127"
"HIST070B SC-01 SP2020","20042121"
"HIST078  CM-01 FA2021","30028549"
"HIST101E PO-01 FA2021","10278945"
"HIST105  PO-01 FA2020","10254425"
"HIST119  CM-01 FA2020","30030064"
"HIST122  CM-02 FA2021","30030064"
"HIST180  SC-01 SP2020","20042117"
"HIST186B CM-01 SP2021","30020589"
"HIST191  PO-04 SP2020","10023055"
"HIST197D SC-01 SP2020","20268904"
"HSA 010  HM-02 SP2020","40112929"
"HSA 010  HM-05 SP2020","40152139"
"HSA 010  HM-07 SP2021","40199067"
"HSA 010  HM-08 SP2021","40209188"
"ID  001  PO-22 FA2020","10347594"
"ID  011  PO-01 SP2021","10341303"
"ID  048  HM-01 SP2021","40001194"
"ID  048  HM-01 FA2021","40001194"
"ID  100  SC-02 FA2020","20222469"
"ID  178  PO-01 SP2021","10341303"
"ID  179  PO-01 SP2021","10031527"
"ID  181  PO-01 SP2021","10341303"
"ID  181  PO-01 SP2021","10031527"
"ID  183  PO-01 SP2021","10087641"
"ID  184  PO-01 SP2021","10341303"
"ID  185  PO-01 SP2021","10361502"
"ID  191D SC-06 SP2020","20042117"
"ID  191D SC-12 SP2020","20264569"
"ID  191D SC-15 SP2020","20204696"
"ID  191D SC-16 SP2020","20042214"
"ID  191D SC-13 SP2021","20042183"
"IIS 101  PZ-01 SP2020","50010773"
"IR  100  PO-02 FA2020","10346438"
"IR  190  PO-01 FA2021","10295529"
"ITAL002  SC-01 SP2020","20268903"
"ITAL002  SC-02 SP2020","20268903"
"ITAL002  SC-02 SP2021","20268903"
"JAPN001A PO-02 FA2020","10043346"
"JAPN111B PO-01 SP2021","10042434"
"JAPN191H PO-04 SP2020","10042434"
"JAPN192  PO-04 SP2021","10024736"
"JPNT171  PO-01 SP2020","10089102"
"KORE033  CM-02 FA2020","30087465"
"LAST191  PO-04 SP2020","10042864"
"LATN022  PO-01 FA2020","10183410"
"LATN044  SC-01 FA2020","20042164"
"LATN057  SC-01 SP2020","20042164"
"LEAD041  CM-01 FA2021","30126424"
"LEAD151  HM-01 FA2021","40189308"
"LEAD179D HM-02 SP2021","40189308"
"LGCS010  PO-01 FA2020","10156964"
"LGCS125  PO-01 SP2020","10233155"
"LGCS125  PO-01 SP2020","10233155"
"LGCS130  PO-01 SP2020","10108447"
"LGCS132  PO-01 FA2021","10361280"
"LGCS135  PO-01 FA2020","10361280"
"LGCS190  PO-01 FA2020","10156964"
"LGCS191  PO-12 SP2020","10354915"
"LGCS191  PO-20 SP2020","10087711"
"LGCS191  PO-28 SP2020","10180318"
"LGCS191  PO-14 FA2020","10364483"
"LGCS191  PO-24 SP2021","10180318"
"LGCS191  PO-40 SP2021","10277568"
"LGCS191  PO-52 SP2021","10364754"
"LGCS191  PO-24 FA2021","10364483"
"LGCS191  PO-40 FA2021","10156964"
"LING020  PZ-01 SU2021Z1","50010739"
"LIT 069  CM-01 FA2021","30253705"
"LIT 099IOCM-01 FA2020","30360185"
"LIT 099IOCM-01 SP2021","30360185"
"LIT 117A HM-01 FA2020","40005407"
"LIT 129  CM-01 FA2021","30360185"
"LIT 182  CM-01 SP2020","30296520"
"LIT 185  CM-01 SP2021","30323942"
"MATH019  HM-01 FA2020","40209189"
"MATH019  HM-01 SU2021H4","40150706"
"MATH030  CM-03 SP2020","30075314"
"MATH030  CM-02 SP2021","30372698"
"MATH030  CM-03 SP2021","30075314"
"MATH030P PZ-01 FA2020","50378758"
"MATH031  CM-03 FA2021","30028135"
"MATH031  PO-01 SP2020","10032653"
"MATH031  PZ-01 FA2020","50440601"
"MATH031H PO-01 SP2021","10089075"
"MATH032  CM-01 SP2021","30360180"
"MATH032  PO-01 SP2021","10365185"
"MATH032  SC-01 FA2021","20268840"
"MATH032S PO-01 SP2021","10029204"
"MATH052B PZ-01 FA2021","50058024"
"MATH055  CM-01 SP2020","30367199"
"MATH055  HM-01 SP2020","40005499"
"MATH055A HM-01 FA2021F2","40005418"
"MATH058  PO-01 SP2021","10148564"
"MATH058  PO-01 SP2021","10365185"
"MATH060  PZ-01 SP2020","50091036"
"MATH060  SC-01 SP2021","20268840"
"MATH070  HM-01 SP2021P1","40126557"
"MATH073  HM-06 SP2021","40005472"
"MATH082  HM-01 SU2021H2","40043543"
"MATH082  HM-03 FA2021","40001194"
"MATH101  PO-01 SP2021","10089075"
"MATH102  PO-01 FA2020","10032653"
"MATH102  PO-01 FA2021","10365185"
"MATH112  PO-01 SP2021","10029204"
"MATH119  HM-01 FA2021","40005453"
"MATH131  CM-02 SP2021","30015610"
"MATH137  PO-01 FA2020","10032653"
"MATH142  HM-01 FA2021","40005470"
"MATH144  CM-01 SP2020","30226804"
"MATH150  PO-01 SP2021","10014411"
"MATH151  PO-01 FA2020","10014411"
"MATH158  HM-01 FA2021","40150702"
"MATH160  CM-01 SP2021","30238435"
"MATH164  HM-01 SP2021","40001194"
"MATH168  HM-01 FA2020","40152633"
"MATH173  PO-01 SP2020","10032653"
"MATH176  PO-01 SP2020","10354911"
"MATH187  PO-01 SP2020","10032653"
"MATH189ABHM-01 FA2021","40209186"
"MATH189B PO-01 FA2021","10365185"
"MATH190  CM-01 FA2021","30226804"
"MATH190  PO-02 FA2020","10032653"
"MATH191  CM-01 FA2021","30226804"
"MATH193  HM-01 SP2020","40001194"
"MATH197  HM-01 FA2020","40005418"
"MATH197  HM-07 FA2020","40043543"
"MATH197  HM-13 SP2021","40043543"
"MATH197  HM-14 SP2021","40209186"
"MATH197  HM-02 FA2021","40043656"
"MATH197  HM-12 FA2021","40209186"
"MATH198  HM-03 SP2020","40205193"
"MENA191  SC-01 SP2021","20042124"
"MLLC033  PZ-01 SP2020","50058024"
"MLLC033  PZ-01 SP2020","50010748"
"MLLC155  PZ-01 SP2021","50010795"
"MOBI188  PO-01 SP2020","10085346"
"MOBI188  PO-01 FA2020","10085346"
"MOBI188  PO-01 FA2021","10358160"
"MOBI191A PO-40 FA2020","10085346"
"MOBI191A PO-08 FA2021","10134553"
"MOBI191A PO-28 FA2021","10134639"
"MOBI191A PO-44 FA2021","10175474"
"MOBI191B PO-52 SP2021","10175474"
"MOBI194A PO-16 FA2021","10087436"
"MOBI194B PO-08 SP2021","10134553"
"MOBI194B PO-48 SP2021","10026608"
"MOBI194B PO-64 SP2021","10032294"
"MS  045  PZ-01 FA2020","50010697"
"MS  051  SC-01 SP2021","20256624"
"MS  082  PZ-01 SU2020S2","50010739"
"MS  082  PZ-01 SU2021Z1","50362674"
"MS  098  PZ-01 SP2020","50445950"
"MS  150  PO-01 FA2020","10361144"
"MS  165  PO-01 FA2020","10357924"
"MS  190  JT-01 FA2020","10092356"
"MS  194  PZ-01 FA2020","50010694"
"MS  198  PZ-01 SP2020","50199958"
"MSL 089  CM-01 SP2021","30367759"
"MSL 099  CM-01 SP2020","30360501"
"MSL 099  CM-01 FA2021","30372707"
"MSL 101A CM-01 FA2020","30360504"
"MSL 101A CM-01 FA2021","30367759"
"MSL 103A CM-01 FA2021","30367308"
"MSL 104B CM-01 SP2020","30346457"
"MUS 007  PO-02 FA2020","10020514"
"MUS 015  PO-01 FA2021","10087641"
"MUS 031  PO-01 SP2020","10008674"
"MUS 032P PO-01 SP2021","10008674"
"MUS 035  PO-01 SP2020","10002382"
"MUS 035  PO-01 FA2021","10002382"
"MUS 035P PO-01 SP2021","10002382"
"MUS 042B PO-01 SP2021","10197895"
"MUS 051  PO-01 FA2020","10180893"
"MUS 060  PO-01 SP2020","10043707"
"MUS 062  PO-01 SP2020","10357922"
"MUS 067  HM-01 SP2021","40005460"
"MUS 080 LPO-01 SP2020","10197342"
"MUS 080 LPO-01 SP2020","10011057"
"MUS 080 LPO-01 FA2020","10197342"
"MUS 081 LPO-01 FA2021","10042877"
"MUS 082 LPO-01 SP2021","10042877"
"MUS 092  SC-03 SP2020","20256638"
"MUS 092H SC-01 FA2020","20187767"
"MUS 092H SC-01 SP2021","20187767"
"MUS 092H SC-02 FA2021","20042124"
"MUS 102  SC-01 SP2020","20253827"
"MUS 170F SC-03 FA2021","20256638"
"MUS 170H SC-02 FA2020","20207598"
"MUS 171H SC-02 FA2021","20042124"
"MUS 172  SC-01 FA2020","20042137"
"MUS 177H SC-01 SP2020","20042137"
"NEUR095L JT-01 SP2021","20268920"
"NEUR101B PO-01 SP2021","10041942"
"NEUR123  PO-01 SP2021","10186413"
"NEUR149  KS-01 SP2020","20264871"
"NEUR161  KS-01 FA2020","20264871"
"NEUR168  PO-01 SP2020","10323940"
"NEUR188L KS-01 SP2021","20042221"
"NEUR191  PO-16 SP2020","10041942"
"NEUR194A PO-16 FA2021","10041942"
"NEUR194B PO-08 SP2020","10134639"
"ORST103  PZ-01 SP2020","50378764"
"ORST103  PZ-01 SP2021","50378764"
"ORST103A PZ-01 FA2021","50378764"
"ORST160  PZ-01 FA2020","50010698"
"PE  002  PO-01 FA2021","10348299"
"PE  005  JP-01 SP2021","30023264"
"PE  005A JP-01 SP2021","30219097"
"PE  007B JP-01 SP2020","30032978"
"PE  008  PO-01 SP2021","10347989"
"PE  008C JP-01 SP2020","30302029"
"PE  009  PO-01 FA2020","10029852"
"PE  009A PO-02 FA2020","10358219"
"PE  010  JP-01 FA2020","30019945"
"PE  011  JP-01 SP2021","30367221"
"PE  011  PO-01 SP2020","10212937"
"PE  018  PO-03 FA2020","10333807"
"PE  019  PO-01 FA2020","10355076"
"PE  019A JP-04 SP2020","30302029"
"PE  020B JP-01 FA2021","20101407"
"PE  028  JP-03 SP2020","30075321"
"PE  029A JP-01 SP2020","30255736"
"PE  030  JP-01 SP2020","30313442"
"PE  032  PO-01 FA2021","10355964"
"PE  033B PO-01 SP2021","10211579"
"PE  035  JP-01 SP2020","30031488"
"PE  036  JP-01 FA2021","30005783"
"PE  040  PO-02 FA2021","10308956"
"PE  068  JP-01 SP2020","20181272"
"PE  068  PO-01 FA2021","10263183"
"PE  069  PO-01 SP2020","10035277"
"PE  073  JP-01 SP2020","30243977"
"PE  075  JP-02 FA2021","30273999"
"PE  075H JP-01 FA2021","30273999"
"PE  076  JP-04 FA2020","30273999"
"PE  076  JP-05 FA2020","30360644"
"PE  077  JP-01 FA2021","30346090"
"PE  077A PO-01 SP2021","10308956"
"PE  082  JP-01 SP2021","30019945"
"PE  085  PO-01 FA2020","10043561"
"PE  085  PO-01 FA2021","10043561"
"PE  105  JP-01 FA2021","30027303"
"PE  105M PO-01 SP2021","10352701"
"PE  105W PO-01 SP2021","10029852"
"PE  115  JP-01 SP2021","30023264"
"PE  115M PO-01 FA2021","10035277"
"PE  137  JP-01 SP2020","30353794"
"PE  152  JP-01 SP2021","30322565"
"PE  155W PO-01 SP2021","10358219"
"PE  220  JP-01 SP2020","30031488"
"PHIL007  PO-01 FA2021","10179615"
"PHIL007  PZ-01 SP2021","50161751"
"PHIL030  CM-01 FA2021","30198176"
"PHIL030  PZ-01 SP2020","50161751"
"PHIL030  PZ-01 SU2021Z1","50010693"
"PHIL033  PO-01 FA2021","10158952"
"PHIL036  CM-01 SP2020","30366837"
"PHIL043  PO-01 SP2021","10364362"
"PHIL080  PO-01 SP2021","10340519"
"PHIL109  CM-01 SP2021","30360184"
"PHIL144  SC-01 FA2020","20261147"
"PHIL158  CM-01 FA2020","30321897"
"PHIL177  CM-01 FA2020","30153489"
"PHIL185N JT-01 SP2020","20168615"
"PHIL191  CM-01 SP2020","30360181"
"PHIL191  PO-08 SP2020","10213597"
"PHIL198  CM-01 FA2020","30360181"
"PHYS023  HM-01 SU2020S2","40088332"
"PHYS023  HM-01 FA2020F1","40147120"
"PHYS023  HM-12 FA2020F2","40188763"
"PHYS023  HM-01 FA2021F1","40005340"
"PHYS023  HM-02 FA2021F1","40088332"
"PHYS023  HM-09 FA2021F2","40088332"
"PHYS024  HM-07 SP2020","40002362"
"PHYS024  HM-08 SP2020","40002362"
"PHYS024  HM-09 SP2021","40199069"
"PHYS024  HM-10 SP2021","40199069"
"PHYS024A HM-02 SP2020","40005461"
"PHYS030L KS-01 FA2021","20268895"
"PHYS031L KS-02 SP2021","20042216"
"PHYS031LXKS-04 SP2021","20042876"
"PHYS032  HM-01 SU2020S2","40147120"
"PHYS041 LPO-02 FA2020","10022994"
"PHYS051  HM-05 FA2020","40199123"
"PHYS051  HM-05 FA2020","40004187"
"PHYS051  HM-06 FA2020","40004187"
"PHYS051  HM-09 FA2020","40004187"
"PHYS052  HM-02 SP2020","40005502"
"PHYS052  HM-02 SP2020","40004187"
"PHYS054  HM-01 SP2021","40005340"
"PHYS089CLPO-01 SP2021","10365050"
"PHYS102  KS-01 SP2020","20268895"
"PHYS128  PO-01 SP2020","10306268"
"PHYS171  PO-01 FA2020","10306268"
"PHYS181  HM-01 FA2021","40002362"
"PHYS190L KS-01 SP2021","20042221"
"PHYS191  PO-01 SP2020","10361265"
"PHYS191E PO-12 SP2020","10348196"
"PHYS191E PO-06 FA2020","10022994"
"PHYS191L PO-20 SP2020","10035471"
"PHYS191L PO-06 FA2020","10022994"
"PHYS191L PO-16 SP2021","10041967"
"PHYS191L PO-24 FA2021","10040539"
"PHYS194  HM-01 SP2021","40005461"
"PHYS199  HM-02 SP2020","40005502"
"PHYS199  HM-09 FA2020","40088332"
"POLI002  PO-01 SP2020","10154134"
"POLI008  PO-01 SP2020","10346438"
"POLI008  PO-01 FA2020","10295529"
"POLI031  PO-02 FA2020","10188079"
"POLI102  SC-01 FA2020","20042154"
"POLI113  SC-01 FA2020","20244938"
"POLI115  SC-01 SP2020","20244938"
"POLI116  SC-01 SP2020","20244938"
"POLI123IOSC-01 SP2021","20042170"
"POLI134  SC-01 FA2021","20042155"
"POLI155  SC-01 FA2021","20252260"
"POLI172  PO-01 SP2021","10295529"
"POLI173  PO-01 FA2021","10311915"
"POLI190B PO-01 SP2021","10039096"
"POLI190C PO-01 FA2020","10042632"
"POLI190D PO-01 SP2021","10229857"
"POLI191  PO-08 SP2020","10024018"
"POLI191  PO-36 FA2020","10042632"
"POLI191  PO-08 SP2021","10357665"
"POLI191  SC-01 FA2020","20042124"
"POST020  PZ-01 FA2021","50058024"
"POST040  PZ-01 SU2021Z1","50010739"
"POST091  PZ-01 SP2020","50435577"
"POST106  PZ-01 SP2021","50004504"
"POST124  PZ-01 FA2020","50435577"
"POST154  PZ-01 SU2021Z1","50010739"
"POST198B PZ-01 FA2020","50319703"
"PPE 011A CM-02 SP2021","30260376"
"PPE 110A CM-02 SP2021","30226145"
"PPE 110B CM-01 SP2020","30212375"
"PPE 160  PO-01 FA2021","10158952"
"PSYC030  CM-01 FA2020","30033763"
"PSYC030  CM-06 FA2021","30033763"
"PSYC037  CM-03 FA2020","30029220"
"PSYC040  CM-02 SP2020","30182032"
"PSYC051  PO-01 SP2021","10202148"
"PSYC052  SC-01 FA2021","20257168"
"PSYC091  PZ-01 FA2020","50445884"
"PSYC096  CM-01 FA2020","30214075"
"PSYC101  PZ-01 SU2020S2","50010739"
"PSYC101  PZ-01 FA2020","50213736"
"PSYC101  PZ-01 SU2021Z1","50010739"
"PSYC104  SC-01 SP2020","20178312"
"PSYC104  SC-01 FA2021","20197554"
"PSYC104L SC-01 FA2020","20197554"
"PSYC105  PZ-01 FA2021","50010662"
"PSYC124  PZ-01 SU2021Z1","50010739"
"PSYC125  AF-01 FA2020","10180318"
"PSYC130P PZ-01 SP2021","50434947"
"PSYC140  CM-01 FA2020","30087477"
"PSYC148  PZ-01 SP2021","50079670"
"PSYC154  PO-01 FA2020","10256410"
"PSYC162  PO-01 SP2021","10361280"
"PSYC162L SC-01 FA2020","20178312"
"PSYC169  SC-01 SP2020","20197554"
"PSYC179I HM-01 SU2020","40205335"
"PSYC180  CM-01 FA2021","30025477"
"PSYC180A PO-01 SP2021","10033341"
"PSYC180G PO-01 SP2020","10353349"
"PSYC180W PO-01 FA2020","10038267"
"PSYC187  PZ-01 FA2020","50435539"
"PSYC189F PO-01 FA2020","10354915"
"PSYC189K PO-01 FA2021","10354915"
"PSYC190R PO-04 FA2020","10354915"
"PSYC190R PO-08 FA2020","10202148"
"PSYC191  PO-08 SP2021","10202148"
"PSYC191B PO-40 SP2020","10033341"
"PSYC197A CM-08 SP2020","30198177"
"PSYC197A CM-09 FA2020","30219767"
"PSYC197B CM-06 SP2020","30075296"
"PSYC197B CM-02 FA2020","30033763"
"PSYC197B CM-03 SP2021","30087477"
"PSYC197B CM-10 SP2021","30293905"
"PSYC197B CM-12 SP2021","30025477"
"PSYC197B CM-04 FA2021","30182032"
"PSYC198  CM-01 FA2021","30025932"
"PSYC198  SC-01 SI2020","20056439"
"PSYC199  SC-02 SP2021","20268810"
"RLST084  CM-01 FA2020","30153492"
"RLST086  SC-01 SP2021","20264572"
"RLST097  SC-01 SP2020","20264572"
"RLST102  CM-01 SP2021","30212590"
"RLST110  PO-01 SP2021","10043648"
"RLST113  HM-01 SU2020","40152139"
"RLST128  CM-01 SP2020","30337784"
"RLST141  PO-01 SP2020","10017076"
"RLST142  AF-01 SP2021","10120888"
"RLST177  PO-01 FA2021","10087641"
"RLST177  PO-01 FA2021","10018364"
"RUSS002  PO-01 SP2020","10361304"
"RUSS011  PO-01 FA2020","10196894"
"RUSS013  PO-01 SP2020","10144775"
"RUSS044  PO-01 SP2020","10087503"
"RUSS191  PO-04 SP2021","10087503"
"SOC 101  PZ-01 SP2021","50161286"
"SOC 102  PZ-01 SP2021","50452080"
"SOC 103  JT-01 SP2021","10032463"
"SOC 148  PO-01 SP2020","10029372"
"SOC 189G PO-01 SP2021","10358179"
"SOC 190  PO-01 FA2021","10029372"
"SOC 191  PO-12 SP2020","10029372"
"SOC 191  PO-12 FA2020","10041671"
"SOC 191  PO-16 FA2020","10085197"
"SPAN001  CM-02 FA2021","30075707"
"SPAN001  PO-01 FA2020","10357931"
"SPAN001  PZ-01 FA2020","50140523"
"SPAN002  CM-01 FA2021","30087373"
"SPAN002  PO-01 SP2021","10361306"
"SPAN002  PZ-02 SP2021","50140523"
"SPAN011  PO-02 FA2021","10196894"
"SPAN013  PO-02 FA2020","10196894"
"SPAN013  PO-01 SP2021","10196894"
"SPAN022  CM-01 FA2020","30203478"
"SPAN022  PO-02 FA2021","10357931"
"SPAN031  PZ-01 FA2021","50201601"
"SPAN033  CM-01 SP2020","30203478"
"SPAN033  PO-02 SP2020","10361306"
"SPAN033  PO-01 FA2020","10361306"
"SPAN033  SC-01 SP2020","20264677"
"SPAN033  SC-03 FA2021","20187766"
"SPAN033L CM-04 SP2020","30366858"
"SPAN033L CM-07 FA2020","30343582"
"SPAN033L CM-01 SP2021","30034894"
"SPAN033L CM-02 SP2021","30034894"
"SPAN044  PO-01 FA2020","10357931"
"SPAN044  PO-03 FA2020","10347594"
"SPAN044  PZ-02 FA2021","50164815"
"SPAN044L CM-01 SP2020","30366858"
"SPAN044L CM-03 SP2020","30034894"
"SPAN044L CM-04 SP2020","30366858"
"SPAN100  PZ-01 FA2021","50164815"
"SPAN101  PO-01 SP2020","10042508"
"SPAN101  SC-01 FA2021","20042183"
"SPAN126  PO-01 FA2020","10042508"
"SPAN162  PZ-01 SP2021","50339930"
"SPAN163  PZ-01 FA2021","50446135"
"SPAN183  SC-01 SP2021","20252257"
"SPAN191  PO-08 FA2021","10042248"
"SPAN191  SC-02 FA2020","20264677"
"SPAN199  PZ-01 SP2020","50010691"
"SPAN199  PZ-01 SP2021","50010691"
"SPCH061A CM-01 FA2021","30027046"
"SPCH061B CM-01 SP2021","30027046"
"SPCH061B CM-01 FA2021","30027046"
"STS 190  PO-01 FA2021","10179615"
"TEST002  PZ-01 SP2020","50010831"
"THEA001A PO-04 SP2020","10362568"
"THEA013  PO-01 SP2021","10020419"
"THEA031  PO-01 SP2021","10088025"
"THEA051C PO-02 SP2020","10200040"
"THEA051C PO-03 SP2021","10357923"
"THEA051C PO-02 FA2021","10087641"
"THEA053CGPO-01 SP2021","10358182"
"THEA053CIPO-02 SP2021","10043312"
"THEA053CIPO-02 FA2021","10043312"
"THEA080  PO-01 SP2020","10035613"
"THEA080  PO-01 SP2021","10035613"
"THEA100G PO-01 SP2020","10363027"
"THEA170  PO-01 SP2020","10088025"
"THEA187  PO-01 SP2020","10035613"
"THEA190  PO-02 FA2020","10088025"
"THEA191H PO-04 SP2020","10020419"
"THEA191H PO-04 FA2020","10020419"
"THEA191H PO-12 SP2021","10200040"
"THEA191H PO-04 FA2021","10020419"
"THEA192H PO-08 SP2020","10035613"
"THEA192H PO-04 FA2021","10042459"
"THEA192H PO-16 FA2021","10313659"
"WRIT001  HM-01 FA2020F1","40160589"
"WRIT001  HM-09 FA2020F1","40005502"
"WRIT001  HM-10 FA2020F2","40005502"
"WRIT001  HM-13 FA2020F1","40084960"
"WRIT001  HM-15 FA2021F1","40043116"
"WRIT001E HM-01 SP2020","40005493"
"WRIT109  SC-01 SP2020","20101401"
"WRIT139  SC-01 FA2020","20042901"
"WRIT191  SC-02 SP2020","20101401"
"XCSC190  CM-01 SP2020","30366834"
"XPSY191  CM-01 SP2020","30274074"
"XPSY191  CM-01 SP2020","30323938"
"AFRI010B AF-01 SP2020","30360184"
"AFRI119  JT-01 SP2020","20256394"
"AFRI120  PZ-01 FA2020","50010686"
"AFRI191  SC-03 SP2020","20256394"
"AFRI191  SC-03 SP2020","20264680"
"AFRI192  AF-04 SP2020","10185600"
"AMST120  HM-01 SU2020S1","40005441"
"AMST180  SC-01 SP2021","20256393"
"AMST191  SC-02 SP2020","50188977"
"ANTH002  PZ-01 SP2020","50445872"
"ANTH009  PZ-01 FA2020","50010671"
"ANTH011  PZ-01 FA2020","50161157"
"ANTH037  PZ-01 SU2020S1","50010720"
"ANTH103  PZ-01 SP2020","50010707"
"ANTH150  PO-01 SP2021","10160928"
"ANTH156  PO-01 FA2021","10364355"
"ANTH191  PO-04 FA2020","10160928"
"ARBC002  CM-02 SP2021","30223608"
"ARBC014  CM-01 SP2021","30360629"
"ARBC033  CM-01 FA2020","30347077"
"ARBT122  JT-01 FA2020","30337784"
"ARCN120  SC-01 FA2020","20205652"
"ARHI001B PO-01 SP2021","10013095"
"ARHI120  PO-01 SP2021","10354742"
"ARHI131  PO-01 SP2020","10175143"
"ARHI178  PO-02 FA2020","10042860"
"ARHI183  PZ-01 FA2021","50140060"
"ARHI186B PZ-01 SP2021","50120623"
"ARHI186M SC-01 SP2020","20042199"
"ARHI189  SC-01 FA2021","20222656"
"ART 002  HM-01 FA2021","40160090"
"ART 005  PO-01 FA2021","10043074"
"ART 010  PO-01 SP2021","10363077"
"ART 025R PO-01 FA2021","10043740"
"ART 028  PO-01 FA2020","10215763"
"ART 101  SC-01 SP2020","20252266"
"ART 101  SC-01 FA2021","20252266"
"ART 123  SC-01 FA2021","20125073"
"ART 141  SC-02 FA2021","20042198"
"ART 142  SC-01 FA2020","20272985"
"ART 143  SC-01 SP2020","20003708"
"ART 151  JT-01 FA2020","50149046"
"ART 179G HM-01 SP2020","40194601"
"ART 188  PZ-01 FA2021","50319507"
"ART 198  SC-01 SI2020","20042198"
"ASAM082  PZ-01 FA2020","50079486"
"ASAM106  AA-01 SP2020","20256185"
"ASAM110  PZ-01 FA2021","50188977"
"ASAM191  PO-16 SP2020","10359912"
"ASIA190  PO-01 FA2021","10043648"
"ASIA191  SC-01 SP2020","20042124"
"ASTR001 LPO-01 SP2021","10348196"
"ASTR101  PO-01 FA2020","10157706"
"BIOL023  HM-05 SP2020","40145327"
"BIOL023  HM-01 SP2021","40005424"
"BIOL023  HM-02 SP2021","40005424"
"BIOL023  HM-01 FA2021","40188718"
"BIOL040  PO-01 FA2020","10358850"
"BIOL040  PO-03 FA2020","10134553"
"BIOL040  PO-01 FA2021","10087641"
"BIOL040  PO-04 FA2021","10087641"
"BIOL041C PO-01 SP2020","10134639"
"BIOL041C PO-02 SP2021","10134639"
"BIOL041C PO-03 SP2021","10092220"
"BIOL041E PO-01 SP2021","10042453"
"BIOL041E PO-02 SP2021","10120280"
"BIOL043LXKS-06 FA2020","20264773"
"BIOL043LXKS-06 FA2020","20268918"
"BIOL043LXKS-03 FA2021","20264773"
"BIOL044L KS-05 SP2020","20264773"
"BIOL044L KS-05 SP2021","20268918"
"BIOL044LXKS-06 SP2020","20264773"
"BIOL044LXKS-08 SP2020","20268918"
"BIOL044LXKS-03 SP2021","20174404"
"BIOL044LXKS-08 SP2021","20268918"
"BIOL052  HM-01 SP2020","40164651"
"BIOL052  HM-02 SP2020","40164651"
"BIOL052R HM-01 SP2021","40145327"
"BIOL064L PZ-01 SU2021Z1","50010739"
"BIOL107  PO-01 SP2020","10120280"
"BIOL108  HM-01 SP2020","40145327"
"BIOL109  HM-01 FA2020","40005424"
"BIOL110  SC-01 SU2020S1","20098529"
"BIOL111  HM-01 FA2021","40188718"
"BIOL121  PO-01 FA2020","10014392"
"BIOL125 LPO-01 FA2021","10042453"
"BIOL131L KS-01 SP2021","20256882"
"BIOL131L KS-01 FA2021","20256391"
"BIOL148L KS-01 SP2021","20123322"
"BIOL149  KS-01 SP2020","20264871"
"BIOL154  KS-01 FA2021","20195451"
"BIOL157L KS-01 SP2020","20042232"
"BIOL157L KS-01 FA2020","20004250"
